date,state,state_ibge_code,deaths,created_at
2020-06-05,MT,51,58,2021-03-17 19:42
2020-06-06,MT,51,61,2021-03-17 19:42
2020-06-07,MT,51,62,2021-03-17 19:42
2020-06-08,MT,51,61,2021-03-17 19:42
2020-06-09,MT,51,76,2021-03-17 19:42
2020-06-10,MT,51,49,2021-03-17 19:42
2020-06-11,MT,51,69,2021-03-17 19:42
2020-06-12,MT,51,59,2021-03-17 19:42
2020-06-13,MT,51,64,2021-03-17 19:42
2020-06-14,MT,51,61,2021-03-17 19:42
2020-06-15,MT,51,79,2021-03-17 19:42
2020-06-16,MT,51,70,2021-03-17 19:42
2020-06-17,MT,51,68,2021-03-17 19:42
2020-06-18,MT,51,66,2021-03-17 19:42
2020-06-19,MT,51,90,2021-03-17 19:42
2020-06-20,MT,51,96,2021-03-17 19:42
2020-06-21,MT,51,71,2021-03-17 19:42
2020-06-22,MT,51,77,2021-03-17 19:42
2020-06-23,MT,51,66,2021-03-17 19:42
2020-06-24,MT,51,76,2021-03-17 19:42
2020-06-25,MT,51,88,2021-03-17 19:42
2020-06-26,MT,51,91,2021-03-17 19:42
2020-06-27,MT,51,96,2021-03-17 19:42
2020-06-28,MT,51,79,2021-03-17 19:42
2020-06-29,MT,51,83,2021-03-17 19:42
2020-06-30,MT,51,76,2021-03-17 19:42
2020-07-01,MT,51,87,2021-03-17 19:42
2020-07-02,MT,51,89,2021-03-17 19:42
2020-07-03,MT,51,109,2021-03-17 19:42
2020-07-04,MT,51,86,2021-03-17 19:42
2020-07-05,MT,51,93,2021-03-17 19:42
2020-07-06,MT,51,94,2021-03-17 19:42
2020-07-07,MT,51,92,2021-03-17 19:42
2020-07-08,MT,51,87,2021-03-17 19:42
2020-07-09,MT,51,80,2021-03-17 19:42
2020-07-10,MT,51,93,2021-03-17 19:42
2020-07-11,MT,51,64,2021-03-17 19:42
2020-07-12,MT,51,71,2021-03-17 19:42
2020-07-13,MT,51,93,2021-03-17 19:42
2020-07-14,MT,51,104,2021-03-17 19:42
2020-07-15,MT,51,80,2021-03-17 19:42
2020-07-16,MT,51,89,2021-03-17 19:42
2020-07-17,MT,51,79,2021-03-17 19:42
2020-07-18,MT,51,90,2021-03-17 19:42
2020-07-19,MT,51,70,2021-03-17 19:42
2020-07-20,MT,51,80,2021-03-17 19:42
2020-07-21,MT,51,88,2021-03-17 19:42
2020-07-22,MT,51,80,2021-03-17 19:42
2020-07-23,MT,51,75,2021-03-17 19:42
2020-07-24,MT,51,71,2021-03-17 19:42
2020-07-25,MT,51,80,2021-03-17 19:42
2020-07-26,MT,51,87,2021-03-17 19:42
2020-07-27,MT,51,73,2021-03-17 19:42
2020-07-28,MT,51,70,2021-03-17 19:42
2020-07-29,MT,51,86,2021-03-17 19:42
2020-07-30,MT,51,83,2021-03-17 19:42
2020-07-31,MT,51,88,2021-03-17 19:42
2020-08-01,MT,51,82,2021-03-17 19:42
2020-08-02,MT,51,85,2021-03-17 19:42
2020-08-03,MT,51,81,2021-03-17 19:42
2020-08-04,MT,51,88,2021-03-17 19:42
2020-08-05,MT,51,87,2021-03-17 19:42
2020-08-06,MT,51,67,2021-03-17 19:42
2020-08-07,MT,51,83,2021-03-17 19:42
2020-08-08,MT,51,85,2021-03-17 19:42
2020-08-09,MT,51,80,2021-03-17 19:42
2020-08-10,MT,51,69,2021-03-17 19:42
2020-08-11,MT,51,68,2021-03-17 19:42
2020-08-12,MT,51,68,2021-03-17 19:42
2020-08-13,MT,51,74,2021-03-17 19:42
2020-08-14,MT,51,77,2021-03-17 19:42
2020-08-15,MT,51,62,2021-03-17 19:42
2020-08-16,MT,51,61,2021-03-17 19:42
2020-08-17,MT,51,64,2021-03-17 19:42
2020-08-18,MT,51,76,2021-03-17 19:42
2020-08-19,MT,51,67,2021-03-17 19:42
2020-08-20,MT,51,83,2021-03-17 19:42
2020-08-21,MT,51,63,2021-03-17 19:42
2020-08-22,MT,51,57,2021-03-17 19:42
2020-08-23,MT,51,69,2021-03-17 19:42
2020-08-24,MT,51,73,2021-03-17 19:42
2020-08-25,MT,51,66,2021-03-17 19:42
2020-08-26,MT,51,69,2021-03-17 19:42
2020-08-27,MT,51,73,2021-03-17 19:42
2020-08-28,MT,51,71,2021-03-17 19:42
2020-08-29,MT,51,61,2021-03-17 19:42
2020-08-30,MT,51,76,2021-03-17 19:42
2020-08-31,MT,51,67,2021-03-17 19:42
2020-09-01,MT,51,78,2021-03-17 19:42
2020-09-02,MT,51,67,2021-03-17 19:42
2020-09-03,MT,51,69,2021-03-17 19:42
2020-09-04,MT,51,59,2021-03-17 19:42
2020-09-05,MT,51,64,2021-03-17 19:42
2020-09-06,MT,51,67,2021-03-17 19:42
2020-09-07,MT,51,62,2021-03-17 19:42
2020-09-08,MT,51,64,2021-03-17 19:42
2020-09-09,MT,51,58,2021-03-17 19:42
2020-09-10,MT,51,76,2021-03-17 19:42
2020-09-11,MT,51,75,2021-03-17 19:42
2020-09-12,MT,51,69,2021-03-17 19:42
2020-09-13,MT,51,58,2021-03-17 19:42
2020-09-14,MT,51,62,2021-03-17 19:42
2020-09-15,MT,51,51,2021-03-17 19:42
2020-09-16,MT,51,58,2021-03-17 19:42
2020-09-17,MT,51,66,2021-03-17 19:42
2020-09-18,MT,51,52,2021-03-17 19:42
2020-09-19,MT,51,67,2021-03-17 19:42
2020-09-20,MT,51,54,2021-03-17 19:42
2020-09-21,MT,51,71,2021-03-17 19:42
2020-09-22,MT,51,65,2021-03-17 19:42
2020-09-23,MT,51,62,2021-03-17 19:42
2020-09-24,MT,51,59,2021-03-17 19:42
2020-09-25,MT,51,53,2021-03-17 19:42
2020-09-26,MT,51,61,2021-03-17 19:42
2020-09-27,MT,51,47,2021-03-17 19:42
2020-09-28,MT,51,64,2021-03-17 19:42
2020-09-29,MT,51,65,2021-03-17 19:42
2020-09-30,MT,51,69,2021-03-17 19:42
2020-10-01,MT,51,69,2021-03-17 19:42
2020-10-02,MT,51,74,2021-03-17 19:42
2020-10-03,MT,51,70,2021-03-17 19:42
2020-10-04,MT,51,84,2021-03-17 19:42
2020-10-05,MT,51,72,2021-03-17 19:42
2020-10-06,MT,51,72,2021-03-17 19:42
2020-10-07,MT,51,94,2021-03-17 19:42
2020-10-08,MT,51,96,2021-03-17 19:42
2020-10-09,MT,51,108,2021-03-17 19:42
2020-10-10,MT,51,104,2021-03-17 19:42
2020-10-11,MT,51,71,2021-03-17 19:42
2020-10-12,MT,51,58,2021-03-17 19:42
2020-10-13,MT,51,67,2021-03-17 19:42
2020-10-14,MT,51,73,2021-03-17 19:42
2020-10-15,MT,51,35,2021-03-17 19:42
2020-10-16,MT,51,64,2021-03-17 19:42
2020-10-17,MT,51,61,2021-03-17 19:42
2020-10-18,MT,51,63,2021-03-17 19:42
2020-10-19,MT,51,54,2021-03-17 19:42
2020-10-20,MT,51,47,2021-03-17 19:42
2020-10-21,MT,51,41,2021-03-17 19:42
2020-10-22,MT,51,51,2021-03-17 19:42
2020-10-23,MT,51,59,2021-03-17 19:42
2020-10-24,MT,51,53,2021-03-17 19:42
2020-10-25,MT,51,60,2021-03-17 19:42
2020-10-26,MT,51,36,2021-03-17 19:42
2020-10-27,MT,51,46,2021-03-17 19:42
2020-10-28,MT,51,51,2021-03-17 19:42
2020-10-29,MT,51,44,2021-03-17 19:42
2020-10-30,MT,51,60,2021-03-17 19:42
2020-10-31,MT,51,53,2021-03-17 19:42
2020-11-01,MT,51,45,2021-03-17 19:42
2020-11-02,MT,51,43,2021-03-17 19:42
2020-11-03,MT,51,36,2021-03-17 19:42
2020-11-04,MT,51,42,2021-03-17 19:42
2020-11-05,MT,51,62,2021-03-17 19:42
2020-11-06,MT,51,48,2021-03-17 19:42
2020-11-07,MT,51,58,2021-03-17 19:42
2020-11-08,MT,51,54,2021-03-17 19:42
2020-11-09,MT,51,56,2021-03-17 19:42
2020-11-10,MT,51,52,2021-03-17 19:42
2020-11-11,MT,51,44,2021-03-17 19:42
2020-11-12,MT,51,42,2021-03-17 19:42
2020-11-13,MT,51,46,2021-03-17 19:42
2020-11-14,MT,51,53,2021-03-17 19:42
2020-11-15,MT,51,41,2021-03-17 19:42
2020-11-16,MT,51,37,2021-03-17 19:42
2020-11-17,MT,51,35,2021-03-17 19:42
2020-11-18,MT,51,44,2021-03-17 19:42
2020-11-19,MT,51,42,2021-03-17 19:42
2020-11-20,MT,51,46,2021-03-17 19:42
2020-11-21,MT,51,51,2021-03-17 19:42
2020-11-22,MT,51,50,2021-03-17 19:42
2020-11-23,MT,51,49,2021-03-17 19:42
2020-11-24,MT,51,52,2021-03-17 19:42
2020-11-25,MT,51,45,2021-03-17 19:42
2020-11-26,MT,51,52,2021-03-17 19:42
2020-11-27,MT,51,38,2021-03-17 19:42
2020-11-28,MT,51,56,2021-03-17 19:42
2020-11-29,MT,51,43,2021-03-17 19:42
2020-11-30,MT,51,63,2021-03-17 19:42
2020-12-01,MT,51,37,2021-03-17 19:42
2020-12-02,MT,51,64,2021-03-17 19:42
2020-12-03,MT,51,65,2021-03-17 19:42
2020-12-04,MT,51,49,2021-03-17 19:42
2020-12-05,MT,51,50,2021-03-17 19:42
2020-12-06,MT,51,42,2021-03-17 19:42
2020-12-07,MT,51,36,2021-03-17 19:42
2020-12-08,MT,51,38,2021-03-17 19:42
2020-12-09,MT,51,43,2021-03-17 19:42
2020-12-10,MT,51,45,2021-03-17 19:42
2020-12-11,MT,51,44,2021-03-17 19:42
2020-12-12,MT,51,54,2021-03-17 19:42
2020-12-13,MT,51,41,2021-03-17 19:42
2020-12-14,MT,51,48,2021-03-17 19:42
2020-12-15,MT,51,48,2021-03-17 19:42
2020-12-16,MT,51,49,2021-03-17 19:42
2020-12-17,MT,51,47,2021-03-17 19:42
2020-12-18,MT,51,63,2021-03-17 19:42
2020-12-19,MT,51,58,2021-03-17 19:42
2020-12-20,MT,51,49,2021-03-17 19:42
2020-12-21,MT,51,44,2021-03-17 19:42
2020-12-22,MT,51,45,2021-03-17 19:42
2020-12-23,MT,51,68,2021-03-17 19:42
2020-12-24,MT,51,49,2021-03-17 19:42
2020-12-25,MT,51,61,2021-03-17 19:42
2020-12-26,MT,51,54,2021-03-17 19:42
2020-12-27,MT,51,47,2021-03-17 19:42
2020-12-28,MT,51,45,2021-03-17 19:42
2020-12-29,MT,51,55,2021-03-17 19:42
2020-12-30,MT,51,59,2021-03-17 19:42
2020-12-31,MT,51,61,2021-03-17 19:42
2021-01-01,MT,51,50,2021-03-17 19:42
2021-01-02,MT,51,72,2021-03-17 19:42
2021-01-03,MT,51,54,2021-03-17 19:42
2021-01-04,MT,51,49,2021-03-17 19:42
2021-01-05,MT,51,54,2021-03-17 19:42
2021-01-06,MT,51,53,2021-03-17 19:42
2021-01-07,MT,51,62,2021-03-17 19:42
2021-01-08,MT,51,68,2021-03-17 19:42
2021-01-09,MT,51,59,2021-03-17 19:42
2021-01-10,MT,51,48,2021-03-17 19:42
2021-01-11,MT,51,56,2021-03-17 19:42
2021-01-12,MT,51,55,2021-03-17 19:42
2021-01-13,MT,51,49,2021-03-17 19:42
2021-01-14,MT,51,61,2021-03-17 19:42
2021-01-15,MT,51,41,2021-03-17 19:42
2021-01-16,MT,51,60,2021-03-17 19:42
2021-01-17,MT,51,58,2021-03-17 19:42
2021-01-18,MT,51,61,2021-03-17 19:42
2021-01-19,MT,51,58,2021-03-17 19:42
2021-01-20,MT,51,61,2021-03-17 19:42
2021-01-21,MT,51,71,2021-03-17 19:42
2021-01-22,MT,51,58,2021-03-17 19:42
2021-01-23,MT,51,63,2021-03-17 19:42
2021-01-24,MT,51,57,2021-03-17 19:42
2021-01-25,MT,51,70,2021-03-17 19:42
2021-01-26,MT,51,61,2021-03-17 19:42
2021-01-27,MT,51,62,2021-03-17 19:42
2021-01-28,MT,51,45,2021-03-17 19:42
2021-01-29,MT,51,76,2021-03-17 19:42
2021-01-30,MT,51,59,2021-03-17 19:42
2021-01-31,MT,51,57,2021-03-17 19:42
2021-02-01,MT,51,58,2021-03-17 19:42
2021-02-02,MT,51,70,2021-03-17 19:42
2021-02-03,MT,51,69,2021-03-17 19:42
2021-02-04,MT,51,63,2021-03-17 19:42
2021-02-05,MT,51,61,2021-03-17 19:42
2021-02-06,MT,51,71,2021-03-17 19:42
2021-02-07,MT,51,45,2021-03-17 19:42
2021-02-08,MT,51,62,2021-03-17 19:42
2021-02-09,MT,51,57,2021-03-17 19:42
2021-02-10,MT,51,76,2021-03-17 19:42
2021-02-11,MT,51,60,2021-03-17 19:42
2021-02-12,MT,51,53,2021-03-17 19:42
2021-02-13,MT,51,65,2021-03-17 19:42
2021-02-14,MT,51,61,2021-03-17 19:42
2021-02-15,MT,51,61,2021-03-17 19:42
2021-02-16,MT,51,49,2021-03-17 19:42
2021-02-17,MT,51,70,2021-03-17 19:42
2021-02-18,MT,51,41,2021-03-17 19:42
2021-02-19,MT,51,48,2021-03-17 19:42
2021-02-20,MT,51,66,2021-03-17 19:42
2021-02-21,MT,51,51,2021-03-17 19:42
2021-02-22,MT,51,63,2021-03-17 19:42
2021-02-23,MT,51,56,2021-03-17 19:42
2021-02-24,MT,51,52,2021-03-17 19:42
2021-02-25,MT,51,45,2021-03-17 19:42
2021-02-26,MT,51,44,2021-03-17 19:42
2021-02-27,MT,51,40,2021-03-17 19:42
2021-02-28,MT,51,39,2021-03-17 19:42
2021-03-01,MT,51,49,2021-03-17 19:42
2021-03-02,MT,51,54,2021-03-17 19:42
2021-03-03,MT,51,58,2021-03-17 19:42
2021-03-04,MT,51,44,2021-03-17 19:42
2021-03-05,MT,51,27,2021-03-17 19:42
2021-03-06,MT,51,27,2021-03-17 19:42
2021-03-07,MT,51,36,2021-03-17 19:42
2021-03-08,MT,51,32,2021-03-17 19:42
2021-03-09,MT,51,19,2021-03-17 19:42
2021-03-10,MT,51,3,2021-03-17 19:42
2019-12-29,PA,15,80,2021-03-17 19:42
2019-12-30,PA,15,102,2021-03-17 19:42
2019-12-31,PA,15,85,2021-03-17 19:42
2020-01-01,PA,15,108,2021-03-17 19:42
2020-01-02,PA,15,106,2021-03-17 19:42
2020-01-03,PA,15,106,2021-03-17 19:42
2020-01-04,PA,15,79,2021-03-17 19:42
2020-01-05,PA,15,82,2021-03-17 19:42
2020-01-06,PA,15,96,2021-03-17 19:42
2020-01-07,PA,15,114,2021-03-17 19:42
2020-01-08,PA,15,92,2021-03-17 19:42
2020-01-09,PA,15,108,2021-03-17 19:42
2020-01-10,PA,15,120,2021-03-17 19:42
2020-01-11,PA,15,96,2021-03-17 19:42
2020-01-12,PA,15,92,2021-03-17 19:42
2020-01-13,PA,15,92,2021-03-17 19:42
2020-01-14,PA,15,100,2021-03-17 19:42
2020-01-15,PA,15,85,2021-03-17 19:42
2020-01-16,PA,15,95,2021-03-17 19:42
2020-01-17,PA,15,75,2021-03-17 19:42
2020-01-18,PA,15,89,2021-03-17 19:42
2020-01-19,PA,15,87,2021-03-17 19:42
2020-01-20,PA,15,72,2021-03-17 19:42
2020-01-21,PA,15,110,2021-03-17 19:42
2020-01-22,PA,15,84,2021-03-17 19:42
2020-01-23,PA,15,102,2021-03-17 19:42
2020-01-24,PA,15,117,2021-03-17 19:42
2020-01-25,PA,15,109,2021-03-17 19:42
2020-01-26,PA,15,87,2021-03-17 19:42
2020-01-27,PA,15,98,2021-03-17 19:42
2020-01-28,PA,15,79,2021-03-17 19:42
2020-01-29,PA,15,85,2021-03-17 19:42
2020-01-30,PA,15,85,2021-03-17 19:42
2020-01-31,PA,15,86,2021-03-17 19:42
2020-02-01,PA,15,95,2021-03-17 19:42
2020-02-02,PA,15,110,2021-03-17 19:42
2020-02-03,PA,15,100,2021-03-17 19:42
2020-02-04,PA,15,99,2021-03-17 19:42
2020-02-05,PA,15,95,2021-03-17 19:42
2020-02-06,PA,15,98,2021-03-17 19:42
2020-02-07,PA,15,98,2021-03-17 19:42
2020-02-08,PA,15,102,2021-03-17 19:42
2020-02-09,PA,15,103,2021-03-17 19:42
2020-02-10,PA,15,95,2021-03-17 19:42
2020-02-11,PA,15,89,2021-03-17 19:42
2020-02-12,PA,15,81,2021-03-17 19:42
2020-02-13,PA,15,90,2021-03-17 19:42
2020-02-14,PA,15,83,2021-03-17 19:42
2020-02-15,PA,15,84,2021-03-17 19:42
2020-02-16,PA,15,81,2021-03-17 19:42
2020-02-17,PA,15,89,2021-03-17 19:42
2020-02-18,PA,15,79,2021-03-17 19:42
2020-02-19,PA,15,103,2021-03-17 19:42
2020-02-20,PA,15,93,2021-03-17 19:42
2020-02-21,PA,15,89,2021-03-17 19:42
2020-02-22,PA,15,99,2021-03-17 19:42
2020-02-23,PA,15,120,2021-03-17 19:42
2020-02-24,PA,15,115,2021-03-17 19:42
2020-02-25,PA,15,103,2021-03-17 19:42
2020-02-26,PA,15,99,2021-03-17 19:42
2020-02-27,PA,15,97,2021-03-17 19:42
2020-02-28,PA,15,91,2021-03-17 19:42
2020-02-29,PA,15,98,2021-03-17 19:42
2020-03-01,PA,15,98,2021-03-17 19:42
2020-03-02,PA,15,106,2021-03-17 19:42
2020-03-03,PA,15,119,2021-03-17 19:42
2020-03-04,PA,15,103,2021-03-17 19:42
2020-03-05,PA,15,114,2021-03-17 19:42
2020-03-06,PA,15,109,2021-03-17 19:42
2020-03-07,PA,15,110,2021-03-17 19:42
2020-03-08,PA,15,101,2021-03-17 19:42
2020-03-09,PA,15,92,2021-03-17 19:42
2020-03-10,PA,15,138,2021-03-17 19:42
2020-03-11,PA,15,114,2021-03-17 19:42
2020-03-12,PA,15,109,2021-03-17 19:42
2020-03-13,PA,15,136,2021-03-17 19:42
2020-03-14,PA,15,104,2021-03-17 19:42
2020-03-15,PA,15,96,2021-03-17 19:42
2020-03-16,PA,15,120,2021-03-17 19:42
2020-03-17,PA,15,115,2021-03-17 19:42
2020-03-18,PA,15,125,2021-03-17 19:42
2020-03-19,PA,15,104,2021-03-17 19:42
2020-03-20,PA,15,108,2021-03-17 19:42
2020-03-21,PA,15,110,2021-03-17 19:42
2020-03-22,PA,15,101,2021-03-17 19:42
2020-03-23,PA,15,115,2021-03-17 19:42
2020-03-24,PA,15,109,2021-03-17 19:42
2020-03-25,PA,15,93,2021-03-17 19:42
2020-03-26,PA,15,125,2021-03-17 19:42
2020-03-27,PA,15,119,2021-03-17 19:42
2020-03-28,PA,15,81,2021-03-17 19:42
2020-03-29,PA,15,103,2021-03-17 19:42
2020-03-30,PA,15,105,2021-03-17 19:42
2020-03-31,PA,15,83,2021-03-17 19:42
2020-04-01,PA,15,87,2021-03-17 19:42
2020-04-02,PA,15,123,2021-03-17 19:42
2020-04-03,PA,15,99,2021-03-17 19:42
2020-04-04,PA,15,105,2021-03-17 19:42
2020-04-05,PA,15,106,2021-03-17 19:42
2020-04-06,PA,15,98,2021-03-17 19:42
2020-04-07,PA,15,108,2021-03-17 19:42
2020-04-08,PA,15,99,2021-03-17 19:42
2020-04-09,PA,15,103,2021-03-17 19:42
2020-04-10,PA,15,98,2021-03-17 19:42
2020-04-11,PA,15,101,2021-03-17 19:42
2020-04-12,PA,15,104,2021-03-17 19:42
2020-04-13,PA,15,142,2021-03-17 19:42
2020-04-14,PA,15,106,2021-03-17 19:42
2020-04-15,PA,15,101,2021-03-17 19:42
2020-04-16,PA,15,122,2021-03-17 19:42
2020-04-17,PA,15,126,2021-03-17 19:42
2020-04-18,PA,15,158,2021-03-17 19:42
2020-04-19,PA,15,190,2021-03-17 19:42
2020-04-20,PA,15,196,2021-03-17 19:42
2020-04-21,PA,15,226,2021-03-17 19:42
2020-04-22,PA,15,229,2021-03-17 19:42
2020-04-23,PA,15,229,2021-03-17 19:42
2020-04-24,PA,15,220,2021-03-17 19:42
2020-04-25,PA,15,245,2021-03-17 19:42
2020-04-26,PA,15,257,2021-03-17 19:42
2020-04-27,PA,15,276,2021-03-17 19:42
2020-04-28,PA,15,301,2021-03-17 19:42
2020-04-29,PA,15,317,2021-03-17 19:42
2020-04-30,PA,15,330,2021-03-17 19:42
2020-05-01,PA,15,321,2021-03-17 19:42
2020-05-02,PA,15,310,2021-03-17 19:42
2020-05-03,PA,15,320,2021-03-17 19:42
2020-05-04,PA,15,331,2021-03-17 19:42
2020-05-05,PA,15,336,2021-03-17 19:42
2020-05-06,PA,15,297,2021-03-17 19:42
2020-05-07,PA,15,295,2021-03-17 19:42
2020-05-08,PA,15,306,2021-03-17 19:42
2020-05-09,PA,15,304,2021-03-17 19:42
2020-05-10,PA,15,259,2021-03-17 19:42
2020-05-11,PA,15,289,2021-03-17 19:42
2020-05-12,PA,15,286,2021-03-17 19:42
2020-05-13,PA,15,293,2021-03-17 19:42
2020-05-14,PA,15,268,2021-03-17 19:42
2020-05-15,PA,15,261,2021-03-17 19:42
2020-05-16,PA,15,273,2021-03-17 19:42
2020-05-17,PA,15,241,2021-03-17 19:42
2020-05-18,PA,15,257,2021-03-17 19:42
2020-05-19,PA,15,252,2021-03-17 19:42
2020-05-20,PA,15,249,2021-03-17 19:42
2020-05-21,PA,15,237,2021-03-17 19:42
2020-05-22,PA,15,227,2021-03-17 19:42
2020-05-23,PA,15,211,2021-03-17 19:42
2020-05-24,PA,15,210,2021-03-17 19:42
2020-05-25,PA,15,201,2021-03-17 19:42
2020-05-26,PA,15,213,2021-03-17 19:42
2020-05-27,PA,15,195,2021-03-17 19:42
2020-05-28,PA,15,189,2021-03-17 19:42
2020-05-29,PA,15,160,2021-03-17 19:42
2020-05-30,PA,15,163,2021-03-17 19:42
2020-05-31,PA,15,167,2021-03-17 19:42
2020-06-01,PA,15,168,2021-03-17 19:42
2020-06-02,PA,15,170,2021-03-17 19:42
2020-06-03,PA,15,174,2021-03-17 19:42
2020-06-04,PA,15,179,2021-03-17 19:42
2020-06-05,PA,15,164,2021-03-17 19:42
2020-06-06,PA,15,161,2021-03-17 19:42
2020-06-07,PA,15,153,2021-03-17 19:42
2020-06-08,PA,15,151,2021-03-17 19:42
2020-06-09,PA,15,145,2021-03-17 19:42
2020-06-10,PA,15,155,2021-03-17 19:42
2020-06-11,PA,15,129,2021-03-17 19:42
2020-06-12,PA,15,135,2021-03-17 19:42
2020-06-13,PA,15,155,2021-03-17 19:42
2020-06-14,PA,15,140,2021-03-17 19:42
2020-06-15,PA,15,150,2021-03-17 19:42
2020-06-16,PA,15,137,2021-03-17 19:42
2020-06-17,PA,15,150,2021-03-17 19:42
2020-06-18,PA,15,130,2021-03-17 19:42
2020-06-19,PA,15,147,2021-03-17 19:42
2020-06-20,PA,15,118,2021-03-17 19:42
2020-06-21,PA,15,138,2021-03-17 19:42
2020-06-22,PA,15,144,2021-03-17 19:42
2020-06-23,PA,15,133,2021-03-17 19:42
2020-06-24,PA,15,130,2021-03-17 19:42
2020-06-25,PA,15,134,2021-03-17 19:42
2020-06-26,PA,15,125,2021-03-17 19:42
2020-06-27,PA,15,114,2021-03-17 19:42
2020-06-28,PA,15,121,2021-03-17 19:42
2020-06-29,PA,15,133,2021-03-17 19:42
2020-06-30,PA,15,109,2021-03-17 19:42
2020-07-01,PA,15,122,2021-03-17 19:42
2020-07-02,PA,15,107,2021-03-17 19:42
2020-07-03,PA,15,136,2021-03-17 19:42
2020-07-04,PA,15,117,2021-03-17 19:42
2020-07-05,PA,15,135,2021-03-17 19:42
2020-07-06,PA,15,108,2021-03-17 19:42
2020-07-07,PA,15,99,2021-03-17 19:42
2020-07-08,PA,15,133,2021-03-17 19:42
2020-07-09,PA,15,117,2021-03-17 19:42
2020-07-10,PA,15,112,2021-03-17 19:42
2020-07-11,PA,15,118,2021-03-17 19:42
2020-07-12,PA,15,116,2021-03-17 19:42
2020-07-13,PA,15,128,2021-03-17 19:42
2020-07-14,PA,15,126,2021-03-17 19:42
2020-07-15,PA,15,115,2021-03-17 19:42
2020-07-16,PA,15,106,2021-03-17 19:42
2020-07-17,PA,15,99,2021-03-17 19:42
2020-07-18,PA,15,110,2021-03-17 19:42
2020-07-19,PA,15,116,2021-03-17 19:42
2020-07-20,PA,15,133,2021-03-17 19:42
2020-07-21,PA,15,113,2021-03-17 19:42
2020-07-22,PA,15,111,2021-03-17 19:42
2020-07-23,PA,15,92,2021-03-17 19:42
2020-07-24,PA,15,105,2021-03-17 19:42
2020-07-25,PA,15,112,2021-03-17 19:42
2020-07-26,PA,15,122,2021-03-17 19:42
2020-07-27,PA,15,111,2021-03-17 19:42
2020-07-28,PA,15,101,2021-03-17 19:42
2020-07-29,PA,15,120,2021-03-17 19:42
2020-07-30,PA,15,108,2021-03-17 19:42
2020-07-31,PA,15,107,2021-03-17 19:42
2020-08-01,PA,15,100,2021-03-17 19:42
2020-08-02,PA,15,100,2021-03-17 19:42
2020-08-03,PA,15,124,2021-03-17 19:42
2020-08-04,PA,15,110,2021-03-17 19:42
2020-08-05,PA,15,101,2021-03-17 19:42
2020-08-06,PA,15,110,2021-03-17 19:42
2020-08-07,PA,15,95,2021-03-17 19:42
2020-08-08,PA,15,107,2021-03-17 19:42
2020-08-09,PA,15,87,2021-03-17 19:42
2020-08-10,PA,15,105,2021-03-17 19:42
2020-08-11,PA,15,135,2021-03-17 19:42
2020-08-12,PA,15,108,2021-03-17 19:42
2020-08-13,PA,15,109,2021-03-17 19:42
2020-08-14,PA,15,94,2021-03-17 19:42
2020-08-15,PA,15,111,2021-03-17 19:42
2020-08-16,PA,15,106,2021-03-17 19:42
2020-08-17,PA,15,111,2021-03-17 19:42
2020-08-18,PA,15,106,2021-03-17 19:42
2020-08-19,PA,15,88,2021-03-17 19:42
2020-08-20,PA,15,87,2021-03-17 19:42
2020-08-21,PA,15,103,2021-03-17 19:42
2020-08-22,PA,15,103,2021-03-17 19:42
2020-08-23,PA,15,94,2021-03-17 19:42
2020-08-24,PA,15,80,2021-03-17 19:42
2020-08-25,PA,15,102,2021-03-17 19:42
2020-08-26,PA,15,111,2021-03-17 19:42
2020-08-27,PA,15,101,2021-03-17 19:42
2020-08-28,PA,15,94,2021-03-17 19:42
2020-08-29,PA,15,110,2021-03-17 19:42
2020-08-30,PA,15,109,2021-03-17 19:42
2020-08-31,PA,15,92,2021-03-17 19:42
2020-09-01,PA,15,87,2021-03-17 19:42
2020-09-02,PA,15,107,2021-03-17 19:42
2020-09-03,PA,15,114,2021-03-17 19:42
2020-09-04,PA,15,114,2021-03-17 19:42
2020-09-05,PA,15,90,2021-03-17 19:42
2020-09-06,PA,15,96,2021-03-17 19:42
2020-09-07,PA,15,100,2021-03-17 19:42
2020-09-08,PA,15,89,2021-03-17 19:42
2020-09-09,PA,15,99,2021-03-17 19:42
2020-09-10,PA,15,109,2021-03-17 19:42
2020-09-11,PA,15,105,2021-03-17 19:42
2020-09-12,PA,15,100,2021-03-17 19:42
2020-09-13,PA,15,107,2021-03-17 19:42
2020-09-14,PA,15,104,2021-03-17 19:42
2020-09-15,PA,15,114,2021-03-17 19:42
2020-09-16,PA,15,92,2021-03-17 19:42
2020-09-17,PA,15,81,2021-03-17 19:42
2020-09-18,PA,15,92,2021-03-17 19:42
2020-09-19,PA,15,111,2021-03-17 19:42
2020-09-20,PA,15,90,2021-03-17 19:42
2020-09-21,PA,15,85,2021-03-17 19:42
2020-09-22,PA,15,105,2021-03-17 19:42
2020-09-23,PA,15,96,2021-03-17 19:42
2020-09-24,PA,15,110,2021-03-17 19:42
2020-09-25,PA,15,79,2021-03-17 19:42
2020-09-26,PA,15,106,2021-03-17 19:42
2020-09-27,PA,15,106,2021-03-17 19:42
2020-09-28,PA,15,80,2021-03-17 19:42
2020-09-29,PA,15,110,2021-03-17 19:42
2020-09-30,PA,15,96,2021-03-17 19:42
2020-10-01,PA,15,95,2021-03-17 19:42
2020-10-02,PA,15,98,2021-03-17 19:42
2020-10-03,PA,15,101,2021-03-17 19:42
